league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
GER-Bundesliga,2526,2026-03-21 Bayern Munich-Union Berlin,3,2025,30459,2026-03-21 14:30:00,117,240,Bayern Munich,Union Berlin,UNI,BAY,,,,,False,False,https://understat.com/match/30459
GER-Bundesliga,2526,2026-03-21 Borussia Dortmund-Hamburger SV,3,2025,30460,2026-03-21 17:30:00,129,118,Borussia Dortmund,Hamburger SV,HAM,DOR,,,,,False,False,https://understat.com/match/30460
GER-Bundesliga,2526,2026-03-21 FC Cologne-Borussia M.Gladbach,3,2025,30461,2026-03-21 14:30:00,134,130,FC Cologne,Borussia M.Gladbach,BMG,COL,,,,,False,False,https://understat.com/match/30461
GER-Bundesliga,2526,2026-03-21 FC Heidenheim-Bayer Leverkusen,3,2025,30462,2026-03-21 14:30:00,280,119,FC Heidenheim,Bayer Leverkusen,LEV,HEI,,,,,False,False,https://understat.com/match/30462
GER-Bundesliga,2526,2026-03-21 Wolfsburg-Werder Bremen,3,2025,30466,2026-03-21 14:30:00,131,123,Wolfsburg,Werder Bremen,WER,WOL,,,,,False,False,https://understat.com/match/30466
GER-Bundesliga,2526,2026-03-22 Augsburg-VfB Stuttgart,3,2025,30458,2026-03-22 18:30:00,121,133,Augsburg,VfB Stuttgart,STU,AUG,,,,,False,False,https://understat.com/match/30458
GER-Bundesliga,2526,2026-03-22 Mainz 05-Eintracht Frankfurt,3,2025,30463,2026-03-22 14:30:00,125,132,Mainz 05,Eintracht Frankfurt,EIN,MAI,,,,,False,False,https://understat.com/match/30463
GER-Bundesliga,2526,2026-03-22 St. Pauli-Freiburg,3,2025,30465,2026-03-22 16:30:00,288,135,St. Pauli,Freiburg,FRE,SPA,,,,,False,False,https://understat.com/match/30465
GER-Bundesliga,2526,2026-04-04 Bayer Leverkusen-Wolfsburg,3,2025,30467,2026-04-04 14:30:00,119,131,Bayer Leverkusen,Wolfsburg,WOL,LEV,,,,,False,False,https://understat.com/match/30467
GER-Bundesliga,2526,2026-04-04 Borussia M.Gladbach-FC Heidenheim,3,2025,30468,2026-04-04 14:30:00,130,280,Borussia M.Gladbach,FC Heidenheim,HEI,BMG,,,,,False,False,https://understat.com/match/30468
GER-Bundesliga,2526,2026-04-04 Eintracht Frankfurt-FC Cologne,3,2025,30469,2026-04-04 14:30:00,132,134,Eintracht Frankfurt,FC Cologne,COL,EIN,,,,,False,False,https://understat.com/match/30469
GER-Bundesliga,2526,2026-04-04 Freiburg-Bayern Munich,3,2025,30470,2026-04-04 14:30:00,135,117,Freiburg,Bayern Munich,BAY,FRE,,,,,False,False,https://understat.com/match/30470
GER-Bundesliga,2526,2026-04-04 Hamburger SV-Augsburg,3,2025,30471,2026-04-04 14:30:00,118,121,Hamburger SV,Augsburg,AUG,HAM,,,,,False,False,https://understat.com/match/30471
GER-Bundesliga,2526,2026-04-04 Hoffenheim-Mainz 05,3,2025,30472,2026-04-04 14:30:00,120,125,Hoffenheim,Mainz 05,MAI,HOF,,,,,False,False,https://understat.com/match/30472
GER-Bundesliga,2526,2026-04-04 Union Berlin-St. Pauli,3,2025,30474,2026-04-04 14:30:00,240,288,Union Berlin,St. Pauli,SPA,UNI,,,,,False,False,https://understat.com/match/30474
GER-Bundesliga,2526,2026-04-04 VfB Stuttgart-Borussia Dortmund,3,2025,30473,2026-04-04 14:30:00,133,129,VfB Stuttgart,Borussia Dortmund,DOR,STU,,,,,False,False,https://understat.com/match/30473
GER-Bundesliga,2526,2026-04-04 Werder Bremen-RasenBallsport Leipzig,3,2025,30475,2026-04-04 14:30:00,123,136,Werder Bremen,RasenBallsport Leipzig,RBL,WER,,,,,False,False,https://understat.com/match/30475
GER-Bundesliga,2526,2026-04-11 Augsburg-Hoffenheim,3,2025,30476,2026-04-11 14:30:00,121,120,Augsburg,Hoffenheim,HOF,AUG,,,,,False,False,https://understat.com/match/30476
GER-Bundesliga,2526,2026-04-11 Borussia Dortmund-Bayer Leverkusen,3,2025,30477,2026-04-11 14:30:00,129,119,Borussia Dortmund,Bayer Leverkusen,LEV,DOR,,,,,False,False,https://understat.com/match/30477
GER-Bundesliga,2526,2026-04-11 FC Cologne-Werder Bremen,3,2025,30478,2026-04-11 14:30:00,134,123,FC Cologne,Werder Bremen,WER,COL,,,,,False,False,https://understat.com/match/30478
GER-Bundesliga,2526,2026-04-11 FC Heidenheim-Union Berlin,3,2025,30479,2026-04-11 14:30:00,280,240,FC Heidenheim,Union Berlin,UNI,HEI,,,,,False,False,https://understat.com/match/30479
GER-Bundesliga,2526,2026-04-11 Mainz 05-Freiburg,3,2025,30480,2026-04-11 14:30:00,125,135,Mainz 05,Freiburg,FRE,MAI,,,,,False,False,https://understat.com/match/30480
GER-Bundesliga,2526,2026-04-11 RasenBallsport Leipzig-Borussia M.Gladbach,3,2025,30481,2026-04-11 14:30:00,136,130,RasenBallsport Leipzig,Borussia M.Gladbach,BMG,RBL,,,,,False,False,https://understat.com/match/30481
GER-Bundesliga,2526,2026-04-11 St. Pauli-Bayern Munich,3,2025,30482,2026-04-11 14:30:00,288,117,St. Pauli,Bayern Munich,BAY,SPA,,,,,False,False,https://understat.com/match/30482
GER-Bundesliga,2526,2026-04-11 VfB Stuttgart-Hamburger SV,3,2025,30483,2026-04-11 14:30:00,133,118,VfB Stuttgart,Hamburger SV,HAM,STU,,,,,False,False,https://understat.com/match/30483
GER-Bundesliga,2526,2026-04-11 Wolfsburg-Eintracht Frankfurt,3,2025,30484,2026-04-11 14:30:00,131,132,Wolfsburg,Eintracht Frankfurt,EIN,WOL,,,,,False,False,https://understat.com/match/30484
GER-Bundesliga,2526,2026-04-18 Bayer Leverkusen-Augsburg,3,2025,30485,2026-04-18 14:30:00,119,121,Bayer Leverkusen,Augsburg,AUG,LEV,,,,,False,False,https://understat.com/match/30485
GER-Bundesliga,2526,2026-04-18 Bayern Munich-VfB Stuttgart,3,2025,30486,2026-04-18 14:30:00,117,133,Bayern Munich,VfB Stuttgart,STU,BAY,,,,,False,False,https://understat.com/match/30486
GER-Bundesliga,2526,2026-04-18 Borussia M.Gladbach-Mainz 05,3,2025,30487,2026-04-18 14:30:00,130,125,Borussia M.Gladbach,Mainz 05,MAI,BMG,,,,,False,False,https://understat.com/match/30487
GER-Bundesliga,2526,2026-04-18 Eintracht Frankfurt-RasenBallsport Leipzig,3,2025,30488,2026-04-18 14:30:00,132,136,Eintracht Frankfurt,RasenBallsport Leipzig,RBL,EIN,,,,,False,False,https://understat.com/match/30488
GER-Bundesliga,2526,2026-04-18 Freiburg-FC Heidenheim,3,2025,30489,2026-04-18 14:30:00,135,280,Freiburg,FC Heidenheim,HEI,FRE,,,,,False,False,https://understat.com/match/30489
GER-Bundesliga,2526,2026-04-18 Hoffenheim-Borussia Dortmund,3,2025,30490,2026-04-18 14:30:00,120,129,Hoffenheim,Borussia Dortmund,DOR,HOF,,,,,False,False,https://understat.com/match/30490
GER-Bundesliga,2526,2026-04-18 St. Pauli-FC Cologne,3,2025,30491,2026-04-18 14:30:00,288,134,St. Pauli,FC Cologne,COL,SPA,,,,,False,False,https://understat.com/match/30491
GER-Bundesliga,2526,2026-04-18 Union Berlin-Wolfsburg,3,2025,30492,2026-04-18 14:30:00,240,131,Union Berlin,Wolfsburg,WOL,UNI,,,,,False,False,https://understat.com/match/30492
GER-Bundesliga,2526,2026-04-18 Werder Bremen-Hamburger SV,3,2025,30493,2026-04-18 14:30:00,123,118,Werder Bremen,Hamburger SV,HAM,WER,,,,,False,False,https://understat.com/match/30493
GER-Bundesliga,2526,2026-04-25 Augsburg-Eintracht Frankfurt,3,2025,30494,2026-04-25 14:30:00,121,132,Augsburg,Eintracht Frankfurt,EIN,AUG,,,,,False,False,https://understat.com/match/30494
GER-Bundesliga,2526,2026-04-25 Borussia Dortmund-Freiburg,3,2025,30495,2026-04-25 14:30:00,129,135,Borussia Dortmund,Freiburg,FRE,DOR,,,,,False,False,https://understat.com/match/30495
GER-Bundesliga,2526,2026-04-25 FC Cologne-Bayer Leverkusen,3,2025,30496,2026-04-25 14:30:00,134,119,FC Cologne,Bayer Leverkusen,LEV,COL,,,,,False,False,https://understat.com/match/30496
GER-Bundesliga,2526,2026-04-25 FC Heidenheim-St. Pauli,3,2025,30498,2026-04-25 14:30:00,280,288,FC Heidenheim,St. Pauli,SPA,HEI,,,,,False,False,https://understat.com/match/30498
GER-Bundesliga,2526,2026-04-25 Hamburger SV-Hoffenheim,3,2025,30497,2026-04-25 14:30:00,118,120,Hamburger SV,Hoffenheim,HOF,HAM,,,,,False,False,https://understat.com/match/30497
GER-Bundesliga,2526,2026-04-25 Mainz 05-Bayern Munich,3,2025,30499,2026-04-25 14:30:00,125,117,Mainz 05,Bayern Munich,BAY,MAI,,,,,False,False,https://understat.com/match/30499
GER-Bundesliga,2526,2026-04-25 RasenBallsport Leipzig-Union Berlin,3,2025,30500,2026-04-25 14:30:00,136,240,RasenBallsport Leipzig,Union Berlin,UNI,RBL,,,,,False,False,https://understat.com/match/30500
GER-Bundesliga,2526,2026-04-25 VfB Stuttgart-Werder Bremen,3,2025,30501,2026-04-25 14:30:00,133,123,VfB Stuttgart,Werder Bremen,WER,STU,,,,,False,False,https://understat.com/match/30501
GER-Bundesliga,2526,2026-04-25 Wolfsburg-Borussia M.Gladbach,3,2025,30502,2026-04-25 14:30:00,131,130,Wolfsburg,Borussia M.Gladbach,BMG,WOL,,,,,False,False,https://understat.com/match/30502
GER-Bundesliga,2526,2026-05-02 Bayer Leverkusen-RasenBallsport Leipzig,3,2025,30503,2026-05-02 14:30:00,119,136,Bayer Leverkusen,RasenBallsport Leipzig,RBL,LEV,,,,,False,False,https://understat.com/match/30503
GER-Bundesliga,2526,2026-05-02 Bayern Munich-FC Heidenheim,3,2025,30504,2026-05-02 14:30:00,117,280,Bayern Munich,FC Heidenheim,HEI,BAY,,,,,False,False,https://understat.com/match/30504
GER-Bundesliga,2526,2026-05-02 Borussia M.Gladbach-Borussia Dortmund,3,2025,30505,2026-05-02 14:30:00,130,129,Borussia M.Gladbach,Borussia Dortmund,DOR,BMG,,,,,False,False,https://understat.com/match/30505
GER-Bundesliga,2526,2026-05-02 Eintracht Frankfurt-Hamburger SV,3,2025,30506,2026-05-02 14:30:00,132,118,Eintracht Frankfurt,Hamburger SV,HAM,EIN,,,,,False,False,https://understat.com/match/30506
GER-Bundesliga,2526,2026-05-02 Freiburg-Wolfsburg,3,2025,30507,2026-05-02 14:30:00,135,131,Freiburg,Wolfsburg,WOL,FRE,,,,,False,False,https://understat.com/match/30507
GER-Bundesliga,2526,2026-05-02 Hoffenheim-VfB Stuttgart,3,2025,30508,2026-05-02 14:30:00,120,133,Hoffenheim,VfB Stuttgart,STU,HOF,,,,,False,False,https://understat.com/match/30508
GER-Bundesliga,2526,2026-05-02 St. Pauli-Mainz 05,3,2025,30509,2026-05-02 14:30:00,288,125,St. Pauli,Mainz 05,MAI,SPA,,,,,False,False,https://understat.com/match/30509
GER-Bundesliga,2526,2026-05-02 Union Berlin-FC Cologne,3,2025,30510,2026-05-02 14:30:00,240,134,Union Berlin,FC Cologne,COL,UNI,,,,,False,False,https://understat.com/match/30510
GER-Bundesliga,2526,2026-05-02 Werder Bremen-Augsburg,3,2025,30511,2026-05-02 14:30:00,123,121,Werder Bremen,Augsburg,AUG,WER,,,,,False,False,https://understat.com/match/30511
GER-Bundesliga,2526,2026-05-09 Augsburg-Borussia M.Gladbach,3,2025,30512,2026-05-09 14:30:00,121,130,Augsburg,Borussia M.Gladbach,BMG,AUG,,,,,False,False,https://understat.com/match/30512
GER-Bundesliga,2526,2026-05-09 Borussia Dortmund-Eintracht Frankfurt,3,2025,30513,2026-05-09 14:30:00,129,132,Borussia Dortmund,Eintracht Frankfurt,EIN,DOR,,,,,False,False,https://understat.com/match/30513
GER-Bundesliga,2526,2026-05-09 FC Cologne-FC Heidenheim,3,2025,30514,2026-05-09 14:30:00,134,280,FC Cologne,FC Heidenheim,HEI,COL,,,,,False,False,https://understat.com/match/30514
GER-Bundesliga,2526,2026-05-09 Hamburger SV-Freiburg,3,2025,30515,2026-05-09 14:30:00,118,135,Hamburger SV,Freiburg,FRE,HAM,,,,,False,False,https://understat.com/match/30515
GER-Bundesliga,2526,2026-05-09 Hoffenheim-Werder Bremen,3,2025,30516,2026-05-09 14:30:00,120,123,Hoffenheim,Werder Bremen,WER,HOF,,,,,False,False,https://understat.com/match/30516
GER-Bundesliga,2526,2026-05-09 Mainz 05-Union Berlin,3,2025,30517,2026-05-09 14:30:00,125,240,Mainz 05,Union Berlin,UNI,MAI,,,,,False,False,https://understat.com/match/30517
GER-Bundesliga,2526,2026-05-09 RasenBallsport Leipzig-St. Pauli,3,2025,30518,2026-05-09 14:30:00,136,288,RasenBallsport Leipzig,St. Pauli,SPA,RBL,,,,,False,False,https://understat.com/match/30518
GER-Bundesliga,2526,2026-05-09 VfB Stuttgart-Bayer Leverkusen,3,2025,30519,2026-05-09 14:30:00,133,119,VfB Stuttgart,Bayer Leverkusen,LEV,STU,,,,,False,False,https://understat.com/match/30519
GER-Bundesliga,2526,2026-05-09 Wolfsburg-Bayern Munich,3,2025,30520,2026-05-09 14:30:00,131,117,Wolfsburg,Bayern Munich,BAY,WOL,,,,,False,False,https://understat.com/match/30520
GER-Bundesliga,2526,2026-05-16 Bayer Leverkusen-Hamburger SV,3,2025,30521,2026-05-16 14:30:00,119,118,Bayer Leverkusen,Hamburger SV,HAM,LEV,,,,,False,False,https://understat.com/match/30521
GER-Bundesliga,2526,2026-05-16 Bayern Munich-FC Cologne,3,2025,30522,2026-05-16 14:30:00,117,134,Bayern Munich,FC Cologne,COL,BAY,,,,,False,False,https://understat.com/match/30522
GER-Bundesliga,2526,2026-05-16 Borussia M.Gladbach-Hoffenheim,3,2025,30523,2026-05-16 14:30:00,130,120,Borussia M.Gladbach,Hoffenheim,HOF,BMG,,,,,False,False,https://understat.com/match/30523
GER-Bundesliga,2526,2026-05-16 Eintracht Frankfurt-VfB Stuttgart,3,2025,30524,2026-05-16 14:30:00,132,133,Eintracht Frankfurt,VfB Stuttgart,STU,EIN,,,,,False,False,https://understat.com/match/30524
GER-Bundesliga,2526,2026-05-16 FC Heidenheim-Mainz 05,3,2025,30526,2026-05-16 14:30:00,280,125,FC Heidenheim,Mainz 05,MAI,HEI,,,,,False,False,https://understat.com/match/30526
GER-Bundesliga,2526,2026-05-16 Freiburg-RasenBallsport Leipzig,3,2025,30525,2026-05-16 14:30:00,135,136,Freiburg,RasenBallsport Leipzig,RBL,FRE,,,,,False,False,https://understat.com/match/30525
GER-Bundesliga,2526,2026-05-16 St. Pauli-Wolfsburg,3,2025,30527,2026-05-16 14:30:00,288,131,St. Pauli,Wolfsburg,WOL,SPA,,,,,False,False,https://understat.com/match/30527
GER-Bundesliga,2526,2026-05-16 Union Berlin-Augsburg,3,2025,30528,2026-05-16 14:30:00,240,121,Union Berlin,Augsburg,AUG,UNI,,,,,False,False,https://understat.com/match/30528
GER-Bundesliga,2526,2026-05-16 Werder Bremen-Borussia Dortmund,3,2025,30529,2026-05-16 14:30:00,123,129,Werder Bremen,Borussia Dortmund,DOR,WER,,,,,False,False,https://understat.com/match/30529
